nurse_id,skill_level,day,shift,global_shift,max_load
n000,1,0,night,2,12
n000,1,1,night,5,12
n000,1,3,early,9,12
n000,1,4,early,12,12
n000,1,5,late,16,12
n000,1,6,late,19,12
n000,1,7,late,22,12
n000,1,8,night,26,12
n000,1,10,early,30,12
n000,1,11,early,33,12
n000,1,13,early,39,12
n000,1,14,early,42,12
n000,1,15,night,47,12
n000,1,16,night,50,12
n000,1,17,night,53,12
n000,1,19,late,58,12
n000,1,20,late,61,12
n000,1,21,night,65,12
n000,1,23,late,70,12
n000,1,24,night,74,12
n000,1,25,night,77,12
n000,1,27,night,83,12
n001,1,0,late,1,12
n001,1,2,early,6,12
n001,1,3,early,9,12
n001,1,4,late,13,12
n001,1,6,early,18,12
n001,1,7,early,21,12
n001,1,8,night,26,12
n001,1,9,night,29,12
n001,1,11,early,33,12
n001,1,12,early,36,12
n001,1,13,late,40,12
n001,1,14,late,43,12
n001,1,16,late,49,12
n001,1,18,early,54,12
n001,1,19,early,57,12
n001,1,20,late,61,12
n001,1,21,night,65,12
n001,1,22,night,68,12
n001,1,24,early,72,12
n001,1,25,late,76,12
n001,1,26,late,79,12
n001,1,27,night,83,12
n002,2,0,late,1,15
n002,2,1,night,5,5
n002,2,2,night,8,15
n002,2,3,night,11,15
n002,2,5,early,15,15
n002,2,6,early,18,15
n002,2,7,early,21,15
n002,2,8,night,26,5
n002,2,9,night,29,15
n002,2,10,night,32,15
n002,2,11,night,35,15
n002,2,13,early,39,15
n002,2,14,night,44,15
n002,2,15,night,47,15
n002,2,17,early,51,15
n002,2,18,early,54,15
n002,2,19,early,57,15
n002,2,20,early,60,15
n002,2,21,late,64,15
n002,2,22,late,67,15
n002,2,23,night,71,15
n002,2,24,night,74,15
n002,2,25,night,77,15
n002,2,26,night,80,15
n003,1,0,early,0,12
n003,1,1,late,4,12
n003,1,2,late,7,12
n003,1,3,late,10,12
n003,1,4,late,13,12
n003,1,5,late,16,12
n003,1,6,late,19,12
n003,1,7,late,22,12
n003,1,8,late,25,12
n003,1,10,early,30,12
n003,1,11,night,35,12
n003,1,13,night,41,12
n003,1,15,early,45,12
n003,1,16,late,49,12
n003,1,17,late,52,12
n003,1,18,late,55,12
n003,1,19,late,58,12
n003,1,20,late,61,12
n003,1,21,late,64,12
n003,1,22,night,68,12
n003,1,23,night,71,12
n003,1,24,night,74,12
n003,1,26,early,78,12
n003,1,27,early,81,12
n004,1,0,night,2,12
n004,1,2,late,7,12
n004,1,3,late,10,12
n004,1,4,late,13,12
n004,1,5,late,16,12
