nurse_id,skill_level,day,shift,global_shift,max_load
n000,0,0,late,1,10
n000,0,1,late,4,10
n000,0,2,late,7,10
n000,0,3,night,11,10
n000,0,4,night,14,10
n000,0,6,early,18,10
n000,0,7,early,21,10
n000,0,8,early,24,10
n000,0,9,early,27,10
n000,0,10,early,30,10
n000,0,11,early,33,10
n000,0,12,late,37,10
n000,0,13,night,41,10
n000,0,14,night,44,10
n000,0,16,early,48,10
n000,0,17,early,51,10
n000,0,18,night,56,10
n000,0,19,night,59,10
n000,0,20,night,62,10
n001,0,0,late,1,10
n001,0,1,late,4,10
n001,0,2,late,7,10
n001,0,3,night,11,10
n001,0,5,early,15,10
n001,0,6,late,19,10
n001,0,7,late,22,10
n001,0,8,late,25,10
n001,0,10,early,30,10
n001,0,11,late,34,10
n001,0,13,early,39,10
n001,0,14,late,43,10
n001,0,15,late,46,10
n001,0,16,late,49,10
n001,0,18,early,54,10
n001,0,19,early,57,10
n001,0,20,late,61,10
n002,0,0,late,1,10
n002,0,1,late,4,10
n002,0,2,night,8,10
n002,0,4,early,12,10
n002,0,5,late,16,10
n002,0,6,late,19,10
n002,0,8,early,24,10
n002,0,9,late,28,10
n002,0,10,late,31,10
n002,0,11,late,34,10
n002,0,12,late,37,10
n002,0,13,night,41,10
n002,0,14,night,44,10
n002,0,15,night,47,10
n002,0,16,night,50,10
n002,0,18,early,54,10
n002,0,19,late,58,10
n002,0,20,late,61,10
n003,0,0,late,1,10
n003,0,1,late,4,10
n003,0,3,late,10,10
n003,0,4,late,13,10
n003,0,5,late,16,10
n003,0,6,night,20,10
n003,0,7,night,23,10
n003,0,9,early,27,10
n003,0,10,early,30,10
n003,0,11,early,33,10
n003,0,12,early,36,10
n003,0,13,late,40,10
n003,0,14,night,44,10
n003,0,16,early,48,10
n003,0,17,early,51,10
n003,0,18,early,54,10
n003,0,19,early,57,10
n003,0,20,early,60,10
n004,2,0,early,0,5
n004,2,1,late,4,15
n004,2,2,night,8,5
n004,2,3,night,11,15
n004,2,4,night,14,5
n004,2,5,night,17,15
n004,2,6,night,20,15
n004,2,7,night,23,15
n004,2,8,night,26,5
n004,2,9,night,29,5
n004,2,11,early,33,15
n004,2,12,early,36,5
n004,2,13,early,39,15
n004,2,15,early,45,15
n004,2,16,late,49,15
n004,2,18,early,54,15
n004,2,19,early,57,15
n004,2,20,late,61,5
n005,2,0,night,2,15
n005,2,2,early,6,15
n005,2,3,early,9,5
n005,2,4,late,13,15
n005,2,5,late,16,15
n005,2,6,late,19,15
n005,2,7,night,23,15
n005,2,8,night,26,15
n005,2,9,night,29,15
n005,2,11,late,34,15
n005,2,12,late,37,5
n005,2,13,late,40,5
n005,2,14,night,44,5
n005,2,16,early,48,15
n005,2,17,night,53,15
n005,2,18,night,56,15
n005,2,19,night,59,5
n006,1,0,late,1,12
n006,1,1,night,5,12
n006,1,2,night,8,12
n006,1,4,early,12,12
n006,1,5,late,16,12
n006,1,7,early,21,12
n006,1,8,early,24,12
n006,1,9,late,28,12
n006,1,10,night,32,12
n006,1,11,night,35,12
n006,1,12,night,38,12
n006,1,14,early,42,12
n006,1,15,early,45,12
n006,1,17,early,51,12
n006,1,18,early,54,12
n006,1,19,early,57,12
n006,1,20,late,61,12
n007,0,0,night,2,10
n007,0,2,early,6,10
n007,0,3,early,9,10
n007,0,5,early,15,10
n007,0,6,late,19,10
n007,0,8,late,25,10
n007,0,9,late,28,10
n007,0,11,early,33,10
n007,0,12,early,36,10
n007,0,14,late,43,10
n007,0,15,late,46,10
n007,0,16,night,50,10
n007,0,17,night,53,10
n007,0,18,night,56,10
n007,0,19,night,59,10
n007,0,20,night,62,10
n008,0,0,early,0,10
n008,0,1,early,3,10
n008,0,2,late,7,10
n008,0,4,late,13,10
n008,0,5,night,17,10
n008,0,6,night,20,10
n008,0,8,early,24,10
n008,0,9,early,27,10
n008,0,10,early,30,10
n008,0,11,late,34,10
n008,0,12,late,37,10
n008,0,13,late,40,10
n008,0,15,late,46,10
n008,0,17,early,51,10
n008,0,18,late,55,10
n008,0,19,night,59,10
n009,1,0,night,2,12
n009,1,1,night,5,12
n009,1,2,night,8,12
n009,1,4,night,14,12
n009,1,5,night,17,12
n009,1,6,night,20,12
n009,1,8,late,25,12
n009,1,9,night,29,12
n009,1,10,night,32,12
n009,1,11,night,35,12
n009,1,12,night,38,12
n009,1,14,early,42,12
n009,1,15,early,45,12
n009,1,16,late,49,12
n009,1,17,night,53,12
n009,1,19,early,57,12
n009,1,20,early,60,12
n010,1,0,early,0,12
n010,1,1,early,3,12
n010,1,3,early,9,12
n010,1,4,early,12,12
n010,1,6,early,18,12
n010,1,7,late,22,12
n010,1,8,late,25,12
n010,1,9,late,28,12
n010,1,11,late,34,12
n010,1,12,late,37,12
n010,1,14,early,42,12
n010,1,15,late,46,12
n010,1,17,late,52,12
n010,1,18,night,56,12
n010,1,19,night,59,12
n011,2,1,early,3,15
n011,2,2,late,7,15
n011,2,3,late,10,5
n011,2,4,late,13,15
n011,2,6,early,18,5
n011,2,7,early,21,15
n011,2,8,late,25,15
n011,2,9,late,28,15
n011,2,10,night,32,15
n011,2,11,night,35,5
n011,2,12,night,38,15
n011,2,13,night,41,15
n011,2,14,night,44,15
n011,2,15,night,47,15
n011,2,16,night,50,15
n011,2,18,late,55,15
n011,2,20,early,60,15
n012,1,0,early,0,12
n012,1,1,early,3,12
n012,1,2,early,6,12
n012,1,3,early,9,12
n012,1,4,early,12,12
n012,1,5,late,16,12
n012,1,7,early,21,12
n012,1,8,early,24,12
n012,1,9,night,29,12
n012,1,11,early,33,12
n012,1,12,early,36,12
n012,1,13,late,40,12
n012,1,14,late,43,12
n012,1,15,late,46,12
n012,1,16,late,49,12
n012,1,17,late,52,12
n012,1,19,late,58,12
n012,1,20,late,61,12
n013,1,0,early,0,12
n013,1,1,night,5,12
n013,1,3,early,9,12
n013,1,6,early,18,12
n013,1,8,night,26,12
n013,1,10,early,30,12
n013,1,11,night,35,12
n013,1,13,late,40,12
n013,1,15,early,45,12
n013,1,16,early,48,12
n013,1,17,early,51,12
n013,1,18,late,55,12
n013,1,19,late,58,12
n013,1,20,night,62,12
n014,1,2,late,7,12
n014,1,3,late,10,12
n014,1,4,night,14,12
n014,1,6,early,18,12
n014,1,7,late,22,12
n014,1,8,night,26,12
n014,1,10,late,31,12
n014,1,12,early,36,12
n014,1,13,early,39,12
n014,1,14,early,42,12
n014,1,15,night,47,12
n014,1,16,night,50,12
n014,1,18,late,55,12
n014,1,19,late,58,12
n015,0,2,early,6,10
n015,0,3,late,10,10
n015,0,5,early,15,10
n015,0,6,late,19,10
n015,0,7,late,22,10
n015,0,9,early,27,10
n015,0,10,late,31,10
n015,0,12,late,37,10
n015,0,13,night,41,10
n015,0,16,early,48,10
n015,0,17,late,52,10
n015,0,19,late,58,10
n015,0,20,night,62,10
n016,0,2,early,6,10
n016,0,3,late,10,10
n016,0,5,early,15,10
n016,0,7,late,22,10
n016,0,9,early,27,10
n016,0,10,late,31,10
n016,0,13,early,39,10
n016,0,14,late,43,10
n016,0,17,late,52,10
n016,0,20,early,60,10
n017,0,3,night,11,10
n017,0,5,early,15,10
n017,0,10,late,31,10
n017,0,13,early,39,10
n017,0,17,late,52,10
n017,0,20,early,60,10
n018,2,4,early,12,15
n018,2,14,late,43,15
n019,2,3,late,10,15
