nurse_id,skill_level,day,shift,global_shift,max_load
n000,0,0,late,1,10
n000,0,1,late,4,10
n000,0,2,late,7,10
n000,0,3,late,10,10
n000,0,4,night,14,10
n000,0,5,night,17,10
n000,0,7,early,21,10
n000,0,8,early,24,10
n000,0,9,night,29,10
n000,0,11,early,33,10
n000,0,12,night,38,10
n001,0,0,late,1,10
n001,0,1,night,5,10
n001,0,3,early,9,10
n001,0,4,early,12,10
n001,0,5,early,15,10
n001,0,6,early,18,10
n001,0,7,early,21,10
n001,0,8,early,24,10
n001,0,9,early,27,10
n001,0,10,night,32,10
n001,0,11,night,35,10
n001,0,13,early,39,10
n002,0,0,night,2,10
n002,0,2,early,6,10
n002,0,4,early,12,10
n002,0,5,early,15,10
n002,0,6,early,18,10
n002,0,7,early,21,10
n002,0,8,late,25,10
n002,0,9,late,28,10
n002,0,10,late,31,10
n002,0,11,night,35,10
n002,0,13,night,41,10
n003,1,0,late,1,12
n003,1,1,night,5,12
n003,1,2,night,8,12
n003,1,3,night,11,12
n003,1,5,early,15,12
n003,1,6,night,20,12
n003,1,8,late,25,12
n003,1,9,late,28,12
n003,1,10,late,31,12
n003,1,11,late,34,12
n003,1,12,night,38,12
n004,0,0,night,2,10
n004,0,1,night,5,10
n004,0,3,early,9,10
n004,0,4,night,14,10
n004,0,6,early,18,10
n004,0,7,early,21,10
n004,0,8,night,26,10
n004,0,9,night,29,10
n004,0,11,early,33,10
n004,0,12,early,36,10
n004,0,13,early,39,10
n005,0,0,late,1,10
n005,0,1,late,4,10
n005,0,2,late,7,10
n005,0,3,late,10,10
n005,0,4,night,14,10
n005,0,6,early,18,10
n005,0,7,early,21,10
n005,0,8,early,24,10
n005,0,9,early,27,10
n005,0,10,early,30,10
n005,0,11,late,34,10
n005,0,12,late,37,10
n005,0,13,late,40,10
n006,0,0,late,1,10
n006,0,1,late,4,10
n006,0,3,late,10,10
n006,0,4,night,14,10
n006,0,5,night,17,10
n006,0,6,night,20,10
n006,0,8,early,24,10
n006,0,9,early,27,10
n006,0,10,early,30,10
n006,0,11,early,33,10
n006,0,12,late,37,10
n006,0,13,late,40,10
n007,1,0,early,0,12
n007,1,1,early,3,12
n007,1,2,early,6,12
n007,1,3,early,9,12
n007,1,4,early,12,12
n007,1,5,early,15,12
n007,1,6,night,20,12
n007,1,8,night,26,12
n007,1,9,night,29,12
n007,1,10,night,32,12
n007,1,12,late,37,12
n007,1,13,late,40,12
n008,1,0,late,1,12
n008,1,1,late,4,12
n008,1,2,late,7,12
n008,1,3,late,10,12
n008,1,4,late,13,12
n008,1,5,late,16,12
n008,1,6,night,20,12
n008,1,7,night,23,12
n008,1,8,night,26,12
n008,1,10,early,30,12
n008,1,11,late,34,12
n008,1,12,late,37,12
n008,1,13,late,40,12
n009,0,0,late,1,10
n009,0,2,early,6,10
n009,0,3,late,10,10
n009,0,4,late,13,10
n009,0,5,late,16,10
n009,0,6,late,19,10
n009,0,7,late,22,10
n009,0,8,late,25,10
n009,0,9,late,28,10
n009,0,10,late,31,10
n009,0,11,night,35,10
n009,0,12,night,38,10
n010,1,0,night,2,12
n010,1,2,early,6,12
n010,1,3,early,9,12
n010,1,4,early,12,12
n010,1,5,early,15,12
n010,1,6,late,19,12
n010,1,7,late,22,12
n010,1,8,late,25,12
n010,1,9,late,28,12
n010,1,10,late,31,12
n010,1,11,late,34,12
n010,1,12,night,38,12
n011,0,0,night,2,10
n011,0,1,night,5,10
n011,0,2,night,8,10
n011,0,3,night,11,10
n011,0,5,early,15,10
n011,0,6,late,19,10
n011,0,7,late,22,10
n011,0,8,late,25,10
n011,0,9,late,28,10
n011,0,10,late,31,10
n011,0,11,late,34,10
n011,0,13,early,39,10
n012,2,1,early,3,15
n012,2,2,night,8,15
n012,2,3,night,11,15
n012,2,5,early,15,15
n012,2,6,early,18,15
n012,2,7,early,21,5
n012,2,8,early,24,5
n012,2,9,late,28,5
n012,2,10,late,31,15
n012,2,12,late,37,5
n012,2,13,late,40,15
n013,1,0,night,2,12
n013,1,1,night,5,12
n013,1,3,late,10,12
n013,1,4,late,13,12
n013,1,5,late,16,12
n013,1,7,night,23,12
n013,1,8,night,26,12
n013,1,10,early,30,12
n013,1,11,early,33,12
n013,1,12,early,36,12
n013,1,13,late,40,12
n014,0,0,late,1,10
n014,0,1,late,4,10
n014,0,2,late,7,10
n014,0,3,late,10,10
n014,0,4,night,14,10
n014,0,5,night,17,10
n014,0,6,night,20,10
n014,0,8,late,25,10
n014,0,9,night,29,10
n014,0,11,night,35,10
n014,0,12,night,38,10
n014,0,13,night,41,10
n015,2,0,night,2,15
n015,2,1,night,5,5
n015,2,2,night,8,15
n015,2,3,night,11,15
n015,2,4,night,14,15
n015,2,5,night,17,15
n015,2,6,night,20,15
n015,2,7,night,23,15
n015,2,9,early,27,15
n015,2,10,early,30,15
n015,2,11,early,33,15
n015,2,12,late,37,15
n015,2,13,late,40,15
n016,1,0,late,1,12
n016,1,1,late,4,12
n016,1,2,late,7,12
n016,1,3,late,10,12
n016,1,4,late,13,12
n016,1,6,early,18,12
n016,1,7,night,23,12
n016,1,9,late,28,12
n016,1,10,night,32,12
n016,1,12,early,36,12
n016,1,13,late,40,12
n017,1,0,late,1,12
n017,1,2,late,7,12
n017,1,3,late,10,12
n017,1,4,night,14,12
n017,1,5,night,17,12
n017,1,6,night,20,12
n017,1,7,night,23,12
n017,1,8,night,26,12
n017,1,9,night,29,12
n017,1,11,night,35,12
n017,1,13,early,39,12
n018,2,1,early,3,15
n018,2,2,night,8,15
n018,2,3,night,11,15
n018,2,5,early,15,15
n018,2,6,late,19,15
n018,2,7,late,22,15
n018,2,8,late,25,15
n018,2,10,early,30,15
n018,2,11,early,33,15
n018,2,12,early,36,15
n018,2,13,early,39,15
n019,2,0,night,2,15
n019,2,2,early,6,15
n019,2,3,night,11,15
n019,2,5,early,15,5
n019,2,6,early,18,15
n019,2,7,early,21,15
n019,2,8,late,25,15
n019,2,9,late,28,15
n019,2,10,late,31,5
n019,2,11,late,34,15
n019,2,12,late,37,5
n019,2,13,late,40,15
n020,0,0,early,0,10
n020,0,1,early,3,10
n020,0,2,late,7,10
n020,0,3,late,10,10
n020,0,5,early,15,10
n020,0,7,early,21,10
n020,0,8,late,25,10
n020,0,9,late,28,10
n020,0,10,late,31,10
n020,0,11,late,34,10
n020,0,12,night,38,10
n020,0,13,night,41,10
n021,1,0,early,0,12
n021,1,1,early,3,12
n021,1,2,early,6,12
n021,1,3,early,9,12
n021,1,4,early,12,12
n021,1,5,late,16,12
n021,1,7,early,21,12
n021,1,8,early,24,12
n021,1,9,early,27,12
n021,1,10,late,31,12
n021,1,12,early,36,12
n021,1,13,night,41,12
n022,2,1,early,3,15
n022,2,2,night,8,15
n022,2,4,early,12,15
n022,2,5,late,16,5
n022,2,7,early,21,15
n022,2,8,early,24,15
n022,2,9,early,27,15
n022,2,10,early,30,5
n022,2,11,late,34,15
n022,2,12,late,37,15
n022,2,13,night,41,15
n023,0,0,early,0,10
n023,0,1,early,3,10
n023,0,2,early,6,10
n023,0,4,early,12,10
n023,0,5,late,16,10
n023,0,7,late,22,10
n023,0,8,night,26,10
n023,0,9,night,29,10
n023,0,10,night,32,10
n023,0,12,early,36,10
n023,0,13,night,41,10
n024,1,0,early,0,12
n024,1,1,early,3,12
n024,1,2,late,7,12
n024,1,4,early,12,12
n024,1,5,late,16,12
n024,1,7,late,22,12
n024,1,8,night,26,12
n024,1,10,late,31,12
n024,1,11,late,34,12
n024,1,12,night,38,12
n024,1,13,night,41,12
n025,0,0,early,0,10
n025,0,1,early,3,10
n025,0,2,early,6,10
n025,0,3,early,9,10
n025,0,5,late,16,10
n025,0,7,late,22,10
n025,0,9,early,27,10
n025,0,10,early,30,10
n025,0,11,early,33,10
n025,0,12,early,36,10
n025,0,13,early,39,10
n026,0,0,early,0,10
n026,0,1,late,4,10
n026,0,2,late,7,10
n026,0,4,early,12,10
n026,0,5,late,16,10
n026,0,6,late,19,10
n026,0,8,early,24,10
n026,0,9,early,27,10
n026,0,10,night,32,10
n026,0,11,night,35,10
n026,0,12,night,38,10
n027,0,0,early,0,10
n027,0,1,late,4,10
n027,0,3,early,9,10
n027,0,4,late,13,10
n027,0,5,late,16,10
n027,0,6,late,19,10
n027,0,7,late,22,10
n027,0,9,early,27,10
n027,0,10,night,32,10
n027,0,11,night,35,10
n027,0,13,early,39,10
n028,2,0,early,0,15
n028,2,1,night,5,5
n028,2,3,early,9,15
n028,2,4,late,13,15
n028,2,5,night,17,15
n028,2,7,late,22,15
n028,2,9,late,28,15
n028,2,10,night,32,15
n028,2,12,early,36,15
n029,2,0,early,0,15
n029,2,1,night,5,15
n029,2,3,early,9,5
n029,2,4,late,13,15
n029,2,5,night,17,15
n029,2,7,night,23,5
n029,2,9,night,29,5
n029,2,11,early,33,5
n029,2,13,early,39,15
