nurse_id,skill_level,day,shift,global_shift,max_load
n000,0,0,night,2,10
n000,0,1,night,5,10
n000,0,2,night,8,10
n000,0,3,night,11,10
n000,0,4,night,14,10
n000,0,5,night,17,10
n000,0,6,night,20,10
n000,0,7,night,23,10
n000,0,8,night,26,10
n000,0,9,night,29,10
n000,0,10,night,32,10
n000,0,11,night,35,10
n000,0,12,night,38,10
n000,0,13,night,41,10
n000,0,14,night,44,10
n000,0,16,late,49,10
n000,0,17,late,52,10
n000,0,18,late,55,10
n000,0,19,late,58,10
n000,0,20,late,61,10
n000,0,21,night,65,10
n000,0,22,night,68,10
n000,0,23,night,71,10
n000,0,25,early,75,10
n000,0,26,early,78,10
n000,0,27,early,81,10
n001,1,0,late,1,12
n001,1,1,late,4,12
n001,1,2,late,7,12
n001,1,3,night,11,12
n001,1,4,night,14,12
n001,1,6,early,18,12
n001,1,7,early,21,12
n001,1,8,night,26,12
n001,1,9,night,29,12
n001,1,11,early,33,12
n001,1,12,late,37,12
n001,1,13,late,40,12
n001,1,14,night,44,12
n001,1,15,night,47,12
n001,1,16,night,50,12
n001,1,17,night,53,12
n001,1,19,late,58,12
n001,1,20,night,62,12
n001,1,21,night,65,12
n001,1,22,night,68,12
n001,1,23,night,71,12
n001,1,24,night,74,12
n001,1,26,early,78,12
n001,1,27,early,81,12
n002,0,0,late,1,10
n002,0,1,late,4,10
n002,0,2,late,7,10
n002,0,3,late,10,10
n002,0,4,night,14,10
n002,0,6,early,18,10
n002,0,7,early,21,10
n002,0,9,night,29,10
n002,0,11,late,34,10
n002,0,12,late,37,10
n002,0,13,late,40,10
n002,0,14,late,43,10
n002,0,15,late,46,10
n002,0,17,early,51,10
n002,0,18,early,54,10
n002,0,19,early,57,10
n002,0,20,night,62,10
n002,0,22,late,67,10
n002,0,24,night,74,10
n002,0,26,early,78,10
n002,0,27,late,82,10
n003,1,0,night,2,12
n003,1,2,early,6,12
n003,1,3,late,10,12
n003,1,4,late,13,12
n003,1,5,late,16,12
n003,1,6,late,19,12
n003,1,7,night,23,12
n003,1,8,night,26,12
n003,1,9,night,29,12
n003,1,11,early,33,12
n003,1,12,late,37,12
n003,1,13,late,40,12
n003,1,14,night,44,12
n003,1,16,early,48,12
n003,1,18,early,54,12
n003,1,19,late,58,12
n003,1,21,early,63,12
n003,1,23,early,69,12
n003,1,24,early,72,12
n003,1,25,early,75,12
n003,1,26,early,78,12
n003,1,27,late,82,12
n004,0,0,early,0,10
n004,0,1,early,3,10
n004,0,2,early,6,10
n004,0,3,night,11,10
n004,0,5,early,15,10
n004,0,6,early,18,10
n004,0,7,early,21,10
n004,0,8,early,24,10
n004,0,9,early,27,10
n004,0,10,early,30,10
n004,0,11,night,35,10
n004,0,13,late,40,10
n004,0,14,night,44,10
n004,0,15,night,47,10
n004,0,17,early,51,10
n004,0,18,early,54,10
n004,0,19,late,58,10
n004,0,20,late,61,10
n004,0,21,night,65,10
n004,0,23,late,70,10
n004,0,24,late,73,10
n004,0,25,late,76,10
n004,0,26,night,80,10
n005,1,0,late,1,12
n005,1,1,late,4,12
n005,1,2,late,7,12
n005,1,3,late,10,12
n005,1,4,night,14,12
n005,1,5,night,17,12
n005,1,6,night,20,12
n005,1,7,night,23,12
n005,1,8,night,26,12
n005,1,10,late,31,12
n005,1,11,late,34,12
n005,1,12,night,38,12
n005,1,13,night,41,12
n005,1,15,early,45,12
n005,1,16,early,48,12
n005,1,17,early,51,12
n005,1,18,early,54,12
n005,1,19,late,58,12
n005,1,20,night,62,12
n005,1,21,night,65,12
n005,1,23,late,70,12
n005,1,24,night,74,12
n005,1,26,early,78,12
n005,1,27,late,82,12
n006,1,0,late,1,12
n006,1,1,late,4,12
n006,1,2,late,7,12
n006,1,3,late,10,12
n006,1,4,night,14,12
n006,1,6,early,18,12
n006,1,7,early,21,12
n006,1,8,night,26,12
n006,1,9,night,29,12
n006,1,10,night,32,12
n006,1,12,late,37,12
n006,1,14,early,42,12
n006,1,15,early,45,12
n006,1,16,early,48,12
n006,1,17,early,51,12
n006,1,18,early,54,12
n006,1,19,early,57,12
n006,1,20,early,60,12
n006,1,21,early,63,12
n006,1,22,late,67,12
n006,1,23,late,70,12
n006,1,24,late,73,12
n006,1,26,early,78,12
n006,1,27,early,81,12
n007,0,0,late,1,10
n007,0,1,late,4,10
n007,0,2,late,7,10
n007,0,3,late,10,10
n007,0,4,late,13,10
n007,0,5,late,16,10
n007,0,7,early,21,10
n007,0,8,early,24,10
n007,0,9,early,27,10
n007,0,10,late,31,10
n007,0,11,late,34,10
n007,0,12,late,37,10
n007,0,13,late,40,10
n007,0,14,late,43,10
n007,0,15,night,47,10
n007,0,17,early,51,10
n007,0,18,late,55,10
n007,0,19,late,58,10
n007,0,20,late,61,10
n007,0,21,late,64,10
n007,0,22,late,67,10
n007,0,23,late,70,10
n007,0,24,late,73,10
n007,0,25,late,76,10
n007,0,26,late,79,10
n007,0,27,late,82,10
n008,1,0,late,1,12
n008,1,1,night,5,12
n008,1,2,night,8,12
n008,1,3,night,11,12
n008,1,4,night,14,12
n008,1,5,night,17,12
n008,1,6,night,20,12
n008,1,7,night,23,12
n008,1,9,early,27,12
n008,1,10,early,30,12
n008,1,11,early,33,12
n008,1,12,early,36,12
n008,1,13,early,39,12
n008,1,14,late,43,12
n008,1,15,night,47,12
n008,1,16,night,50,12
n008,1,17,night,53,12
n008,1,19,early,57,12
n008,1,20,late,61,12
n008,1,21,late,64,12
n008,1,22,night,68,12
n008,1,24,night,74,12
n008,1,26,early,78,12
n008,1,27,early,81,12
n009,0,0,night,2,10
n009,0,1,night,5,10
n009,0,2,night,8,10
n009,0,3,night,11,10
n009,0,5,early,15,10
n009,0,6,early,18,10
n009,0,7,early,21,10
n009,0,8,early,24,10
n009,0,9,late,28,10
n009,0,10,night,32,10
n009,0,11,night,35,10
n009,0,12,night,38,10
n009,0,14,early,42,10
n009,0,15,late,46,10
n009,0,16,night,50,10
n009,0,17,night,53,10
n009,0,18,night,56,10
n009,0,20,early,60,10
n009,0,21,early,63,10
n009,0,22,early,66,10
n009,0,23,late,70,10
n009,0,25,early,75,10
n009,0,26,early,78,10
n009,0,27,early,81,10
n010,1,0,late,1,12
n010,1,1,night,5,12
n010,1,3,early,9,12
n010,1,4,early,12,12
n010,1,5,early,15,12
n010,1,6,night,20,12
n010,1,8,late,25,12
n010,1,10,night,32,12
n010,1,11,night,35,12
n010,1,13,night,41,12
n010,1,15,late,46,12
n010,1,16,late,49,12
n010,1,17,late,52,12
n010,1,18,late,55,12
n010,1,19,late,58,12
n010,1,21,late,64,12
n010,1,22,night,68,12
n010,1,24,late,73,12
n010,1,25,late,76,12
n010,1,26,late,79,12
n010,1,27,late,82,12
n011,2,0,late,1,15
n011,2,1,late,4,15
n011,2,2,late,7,5
n011,2,3,late,10,15
n011,2,4,late,13,5
n011,2,5,night,17,15
n011,2,6,night,20,15
n011,2,8,late,25,15
n011,2,9,late,28,15
n011,2,11,late,34,15
n011,2,12,night,38,15
n011,2,14,early,42,5
n011,2,15,night,47,15
n011,2,16,night,50,15
n011,2,17,night,53,15
n011,2,18,night,56,15
n011,2,19,night,59,5
n011,2,20,night,62,15
n011,2,22,early,66,15
n011,2,23,late,70,15
n011,2,25,late,76,15
n011,2,26,late,79,15
n011,2,27,night,83,5
n012,2,0,late,1,15
n012,2,1,late,4,15
n012,2,2,late,7,15
n012,2,3,late,10,15
n012,2,4,late,13,5
n012,2,5,night,17,5
n012,2,6,night,20,5
n012,2,7,night,23,5
n012,2,9,night,29,5
n012,2,10,night,32,5
