nurse_id,skill_level,day,shift,global_shift,max_load
n000,0,0,late,1,10
n000,0,1,night,5,10
n000,0,3,early,9,10
n000,0,4,late,13,10
n000,0,5,late,16,10
n000,0,7,early,21,10
n000,0,8,late,25,10
n000,0,9,night,29,10
n000,0,10,night,32,10
n000,0,11,night,35,10
n000,0,13,early,39,10
n001,1,0,late,1,12
n001,1,1,late,4,12
n001,1,2,late,7,12
n001,1,3,late,10,12
n001,1,5,early,15,12
n001,1,6,night,20,12
n001,1,8,early,24,12
n001,1,9,early,27,12
n001,1,10,early,30,12
n001,1,12,late,37,12
n001,1,13,night,41,12
n002,2,0,night,2,5
n002,2,1,night,5,15
n002,2,2,night,8,15
n002,2,3,night,11,15
n002,2,5,early,15,15
n002,2,6,early,18,15
n002,2,7,early,21,15
n002,2,8,early,24,5
n002,2,9,early,27,5
n002,2,10,late,31,15
n002,2,11,late,34,5
n002,2,12,late,37,15
n002,2,13,late,40,5
n003,2,0,night,2,15
n003,2,1,night,5,15
n003,2,2,night,8,15
n003,2,4,early,12,15
n003,2,5,early,15,15
n003,2,6,early,18,15
n003,2,7,early,21,5
n003,2,8,early,24,15
n003,2,9,early,27,15
n003,2,10,early,30,5
n003,2,11,early,33,15
n003,2,12,early,36,15
n003,2,13,early,39,5
n004,1,0,late,1,12
n004,1,1,late,4,12
n004,1,2,night,8,12
n004,1,3,night,11,12
n004,1,4,night,14,12
n004,1,6,early,18,12
n004,1,7,early,21,12
n004,1,8,night,26,12
n004,1,9,night,29,12
n004,1,10,night,32,12
n004,1,12,early,36,12
n004,1,13,early,39,12
n005,0,0,night,2,10
n005,0,2,late,7,10
n005,0,4,early,12,10
n005,0,6,early,18,10
n005,0,7,early,21,10
n005,0,8,early,24,10
n005,0,9,night,29,10
n005,0,10,night,32,10
n005,0,12,early,36,10
n006,0,0,late,1,10
n006,0,1,late,4,10
n006,0,2,late,7,10
n006,0,3,night,11,10
n006,0,5,early,15,10
n006,0,6,early,18,10
n006,0,7,late,22,10
n006,0,8,night,26,10
n006,0,9,night,29,10
n006,0,11,early,33,10
n006,0,12,late,37,10
n006,0,13,late,40,10
n007,0,1,early,3,10
n007,0,2,early,6,10
n007,0,3,late,10,10
n007,0,4,late,13,10
n007,0,5,late,16,10
n007,0,6,night,20,10
n007,0,8,early,24,10
n007,0,9,early,27,10
n007,0,11,early,33,10
n007,0,12,late,37,10
n007,0,13,late,40,10
n008,1,0,night,2,12
n008,1,1,night,5,12
n008,1,3,early,9,12
n008,1,4,early,12,12
n008,1,5,late,16,12
n008,1,6,late,19,12
n008,1,7,late,22,12
n008,1,8,late,25,12
n008,1,9,late,28,12
n008,1,11,early,33,12
n008,1,12,early,36,12
n008,1,13,late,40,12
n009,2,0,late,1,15
n009,2,2,early,6,15
n009,2,3,early,9,5
n009,2,5,early,15,15
n009,2,6,early,18,15
n009,2,7,early,21,15
n009,2,8,night,26,15
n009,2,10,late,31,5
n009,2,11,late,34,15
n009,2,12,late,37,15
n009,2,13,late,40,15
n010,0,0,late,1,10
n010,0,2,early,6,10
n010,0,3,late,10,10
n010,0,4,late,13,10
n010,0,5,late,16,10
n010,0,6,late,19,10
n010,0,7,late,22,10
n010,0,8,late,25,10
n010,0,9,night,29,10
n010,0,10,night,32,10
n010,0,12,early,36,10
n010,0,13,early,39,10
n011,1,0,late,1,12
n011,1,1,late,4,12
n011,1,2,late,7,12
n011,1,3,late,10,12
n011,1,5,early,15,12
n011,1,6,late,19,12
n011,1,7,night,23,12
n011,1,9,early,27,12
n011,1,10,late,31,12
n011,1,11,late,34,12
n011,1,12,night,38,12
n012,0,0,early,0,10
n012,0,1,late,4,10
n012,0,2,late,7,10
n012,0,3,late,10,10
n012,0,4,late,13,10
n012,0,5,late,16,10
n012,0,6,night,20,10
n012,0,7,night,23,10
n012,0,9,early,27,10
n012,0,10,late,31,10
n012,0,11,late,34,10
n012,0,12,late,37,10
n012,0,13,late,40,10
n013,0,0,night,2,10
n013,0,2,early,6,10
n013,0,3,late,10,10
n013,0,4,late,13,10
n013,0,5,night,17,10
n013,0,6,night,20,10
n013,0,8,early,24,10
n013,0,9,early,27,10
n013,0,10,late,31,10
n013,0,12,early,36,10
n013,0,13,night,41,10
n014,1,0,night,2,12
