nurse_id,skill_level,day,shift,global_shift,max_load
n000,2,0,night,2,15
n000,2,1,night,5,15
n000,2,3,early,9,5
n000,2,4,early,12,15
n000,2,5,early,15,5
n000,2,6,early,18,5
n000,2,7,early,21,15
n000,2,8,early,24,15
n000,2,9,early,27,15
n000,2,10,early,30,15
n000,2,11,early,33,5
n000,2,12,late,37,5
n000,2,13,late,40,5
n000,2,14,late,43,15
n000,2,15,late,46,15
n000,2,16,late,49,15
n000,2,17,late,52,15
n000,2,18,late,55,15
n000,2,19,late,58,5
n000,2,20,night,62,15
n001,2,0,late,1,15
n001,2,1,late,4,15
n001,2,2,night,8,15
n001,2,3,night,11,15
n001,2,4,night,14,15
n001,2,6,early,18,15
n001,2,7,early,21,5
n001,2,8,early,24,15
n001,2,9,night,29,15
n001,2,10,night,32,15
n001,2,11,night,35,5
n001,2,12,night,38,15
n001,2,14,early,42,15
n001,2,15,early,45,5
n001,2,16,early,48,15
n001,2,17,early,51,15
n001,2,18,late,55,15
n001,2,19,night,59,15
n002,0,0,night,2,10
n002,0,1,night,5,10
n002,0,2,night,8,10
n002,0,3,night,11,10
n002,0,5,early,15,10
n002,0,7,early,21,10
n002,0,8,late,25,10
n002,0,9,night,29,10
n002,0,11,early,33,10
n002,0,12,late,37,10
n002,0,13,night,41,10
n002,0,14,night,44,10
n002,0,15,night,47,10
n002,0,16,night,50,10
n002,0,17,night,53,10
n002,0,19,early,57,10
n002,0,20,early,60,10
n003,1,0,night,2,12
n003,1,1,night,5,12
n003,1,3,early,9,12
n003,1,4,early,12,12
n003,1,5,early,15,12
n003,1,6,late,19,12
n003,1,7,late,22,12
n003,1,8,night,26,12
n003,1,9,night,29,12
n003,1,10,night,32,12
n003,1,11,night,35,12
n003,1,12,night,38,12
n003,1,13,night,41,12
n003,1,14,night,44,12
n003,1,16,early,48,12
n003,1,18,early,54,12
n003,1,19,night,59,12
n003,1,20,night,62,12
n004,2,0,late,1,15
n004,2,1,late,4,15
n004,2,3,night,11,15
n004,2,4,night,14,15
n004,2,5,night,17,15
n004,2,7,early,21,15
n004,2,8,early,24,15
n004,2,9,early,27,5
n004,2,10,early,30,15
n004,2,11,early,33,5
n004,2,12,early,36,15
n004,2,13,early,39,15
n004,2,14,early,42,15
n004,2,15,early,45,5
n004,2,16,early,48,15
n004,2,17,late,52,15
n004,2,18,night,56,15
n004,2,19,night,59,15
n004,2,20,night,62,15
n005,2,0,early,0,15
n005,2,1,early,3,15
n005,2,2,night,8,15
n005,2,3,night,11,15
n005,2,4,night,14,5
n005,2,5,night,17,15
n005,2,7,early,21,15
n005,2,8,early,24,5
n005,2,9,early,27,15
n005,2,10,early,30,15
n005,2,11,night,35,5
n005,2,12,night,38,5
n005,2,13,night,41,15
n005,2,15,late,46,15
n005,2,17,early,51,15
n005,2,18,late,55,5
n005,2,19,late,58,5
n005,2,20,night,62,15
n006,1,0,late,1,12
n006,1,1,night,5,12
n006,1,3,early,9,12
n006,1,4,early,12,12
n006,1,5,night,17,12
n006,1,6,night,20,12
n006,1,7,night,23,12
n006,1,9,late,28,12
n006,1,11,late,34,12
n006,1,12,late,37,12
n006,1,13,late,40,12
n006,1,14,late,43,12
n006,1,15,late,46,12
n006,1,17,early,51,12
n006,1,18,late,55,12
n006,1,19,night,59,12
n006,1,20,night,62,12
n007,1,1,early,3,12
n007,1,2,early,6,12
n007,1,3,night,11,12
n007,1,4,night,14,12
n007,1,6,late,19,12
n007,1,7,late,22,12
n007,1,8,late,25,12
n007,1,9,late,28,12
n007,1,10,late,31,12
n007,1,11,late,34,12
n007,1,12,night,38,12
n007,1,13,night,41,12
n007,1,14,night,44,12
n007,1,16,early,48,12
n007,1,17,early,51,12
n007,1,18,early,54,12
n007,1,19,early,57,12
n007,1,20,early,60,12
n008,0,0,night,2,10
